#{"t_start": 1765431048.1975052, "env_id": "group5-env-v0"}
r,l,t
9.794766,19,331.702307
-1.356021,1,331.739355
0.020177,4,331.877804
0.908865,9,332.192755
-0.889447,2,332.269333
3.200186,13,332.874434
-0.431801,4,333.052292
-0.832558,3,333.17343
-0.845381,2,333.258095
8.79998,22,333.96013
-0.481269,4,334.090759
0.915907,6,334.330021
4.609161,13,334.947704
-0.124851,3,335.082977
-0.70358,2,335.175472
4.217924,14,335.688154
0.080934,6,335.900238
9.202047,22,336.725608
2.297394,8,337.024993
-0.04718,3,337.122594
10.033934,19,337.789705
-1.006316,2,337.864841
-0.829626,3,337.994316
1.328632,6,338.21747
8.436958,21,338.968098
9.646542,21,339.875097
8.620989,23,340.726651
2.304277,10,341.139879
-0.856858,2,341.230595
2.575758,7,341.527478
1.928909,8,341.869636
0.366106,4,342.009801
9.972743,23,342.793319
-0.485433,3,342.921475
-0.737903,2,342.997566
0.737716,5,343.192075
2.741976,10,343.586847
-0.495584,3,343.707029
0.715559,6,343.943877
-0.324561,3,344.061484
1.203131,9,344.391784
1.593984,8,344.727023
0.93597,6,344.998069
1.488711,10,345.409095
-0.510669,3,345.511394
1.462805,6,345.767792
3.919055,14,354.150768
-0.236556,4,354.310552
4.817109,13,354.845535
2.812804,8,355.205602
-0.618686,4,355.349351
2.830747,10,355.761303
-1.206259,1,355.794401
1.435214,7,356.085995
0.022951,4,356.269833
2.208882,8,356.649564
0.893164,5,356.886903
9.882967,21,357.686558
-0.021007,6,357.955043
1.288316,8,358.338516
0.628522,5,358.516156
2.28871,9,358.84928
4.726107,13,359.313787
1.054396,8,359.577683
-0.354665,4,359.755524
0.302098,4,359.91022
0.91683,5,360.129238
1.050319,5,360.3197
0.705178,5,360.531001
-1.360201,1,360.571597
5.923975,17,361.241707
0.804229,5,361.447091
2.42754,8,361.75121
-0.168098,4,361.919814
0.769168,5,362.088273
-0.848378,2,362.171368
-0.852154,2,362.247575
0.054257,3,362.35168
-0.292528,4,362.490353
1.855723,6,362.721303
0.213076,4,362.879568
1.037818,7,363.102751
-0.706831,2,363.180493
6.404248,18,363.826279
0.573951,9,364.205555
9.181869,22,365.014808
0.86644,7,365.321928
0.76221,4,365.487526
10.209339,22,366.218386
0.528156,4,366.387643
9.91863,21,367.016048
-0.335947,3,367.146401
0.772944,8,367.48423
-1.20571,1,367.520315
2.83127,8,367.805031
-0.732374,2,367.867082
1.262986,8,368.194346
-0.708084,2,368.262128
-0.286625,4,368.427993
9.873,21,369.177886
-1.052312,1,369.222784
3.606301,13,369.770494
1.652273,6,370.042168
-0.99408,2,370.107727
-0.876062,2,370.190888
1.120665,5,370.347111
-0.085921,3,370.462323
0.104905,6,370.711822
9.083815,22,371.535888
8.972293,21,372.226185
0.530583,6,372.493659
3.049953,10,372.874721
-0.968926,1,372.914263
-0.486269,4,373.070598
-0.336273,3,373.169976
-0.777493,3,373.293957
0.47852,5,373.50903
6.60433,18,374.288287
-0.880238,2,374.371881
-0.486025,4,374.572179
0.440019,4,374.752685
2.001791,6,374.999919
-0.23385,3,375.107942
0.465896,4,375.272109
0.147945,4,375.469491
-1.205118,2,375.545568
-0.88962,2,375.612132
8.64235,22,376.438175
-0.572872,2,376.520395
-0.88993,2,376.585688
-1.049973,1,376.623435
-0.73362,2,376.690645
-0.347459,3,376.820758
-0.0801,4,376.963029
1.184275,9,377.364797
-1.356402,1,377.414405
-0.851682,2,377.477459
0.222057,5,377.687118
-0.048468,3,377.803366
1.591741,7,378.087351
0.293785,4,378.284395
9.919447,17,378.921327
9.472349,21,379.804772
-1.358633,1,379.849382
1.946299,7,380.128958
2.014514,7,380.387927
1.515172,8,380.70631
6.045969,16,381.277476
-0.731504,2,381.348139
-0.468234,4,381.500763
-1.009085,2,381.59506
-0.131707,3,381.710751
-1.001851,2,381.798105
2.666652,12,382.272718
1.245189,6,382.500625
-1.004101,2,382.577705
-0.294704,4,382.719706
0.247937,6,382.976087
-0.887586,2,383.064448
1.885817,7,383.332948
9.72708,20,383.98822
3.096292,11,384.397986
-1.013359,2,384.471075
2.382456,8,384.848689
0.728023,6,385.143331
-0.736871,2,385.224002
-0.709797,2,385.328166
10.389982,18,386.105988
9.676969,21,386.920042
-0.851586,2,387.000721
-0.887403,2,387.079918
1.204582,6,387.298534
-0.880755,2,387.374148
1.545381,7,387.650613
1.709156,10,387.969088
-0.882599,2,388.043664
0.943245,8,388.336357
4.476139,12,388.787866
11.116178,21,389.587159
-0.733657,2,389.659788
1.690517,9,389.981822
-1.21033,2,390.0717
-0.32369,3,390.204727
-0.784441,2,390.301845
9.947189,20,391.049574
9.893491,22,392.009705
1.444217,9,392.411505
7.688583,22,393.208068
0.470508,6,393.41477
10.750991,20,394.151833
-0.907863,2,394.246495
6.466264,17,394.913787
-0.755636,2,394.987866
0.7762,5,395.150811
2.049022,9,395.463531
-0.025722,3,395.589601
5.259343,18,396.285925
0.754407,7,396.550449
5.519699,15,397.123522
9.38875,23,397.928372
-0.278581,4,398.099205
0.563313,5,398.287669
1.304661,7,398.539901
2.682684,10,398.888707
-0.096482,4,399.031627
-0.322646,3,399.158815
-0.089003,3,399.274121
8.634208,23,400.087305
-0.134282,4,400.234026
-1.207547,1,400.27402
9.235017,24,401.082161
-0.174707,3,401.219972
-0.440332,5,401.443152
0.671429,7,401.665604
0.700008,5,401.853877
-0.642538,3,401.964198
0.041075,4,402.13005
-0.18472,3,402.239677
-0.627232,2,402.31876
9.052455,22,403.096855
-0.482799,3,403.204244
2.984533,9,403.549841
-0.652952,2,403.624133
-0.78392,2,403.694203
9.486922,21,404.393447
4.568252,16,404.991295
-0.486517,3,405.109394
1.205233,6,405.334367
0.880057,5,405.544597
3.385757,8,405.862107
2.106026,10,406.277891
4.726225,16,407.002162
0.983414,5,407.168019
2.701419,9,407.501899
2.551425,11,407.943182
1.042873,6,408.158279
-0.898143,2,408.248408
-0.109378,5,408.439497
2.091181,10,408.782153
9.70145,21,409.477117
-0.087408,3,409.571085
-1.018086,1,409.610125
-0.038927,5,409.812088
1.392709,6,410.095692
9.761105,20,410.960652
-0.280587,4,411.125977
2.31446,7,411.413798
0.276939,4,411.601255
-0.70901,2,411.685844
10.220337,20,412.450047
-0.848694,2,412.547877
-0.338383,3,412.674549
0.162089,6,412.916013
0.315203,4,413.07176
1.443349,6,413.321593
1.928699,7,413.633166
0.96498,5,413.83547
-0.38122,3,413.957217
2.806332,9,414.287565
-0.72656,2,414.364139
-1.211221,1,414.403178
-1.208094,1,414.439216
5.325422,15,415.045451
-0.837226,3,415.204843
5.35973,15,415.820395
-0.638431,2,415.888836
-0.724692,2,415.957048
-0.326089,3,416.08143
-0.254026,4,416.250272
0.179721,4,416.411315
0.73243,6,416.670832
0.616251,6,416.897071
1.937962,7,417.164273
-0.675862,3,417.300476
0.131675,4,417.445263
0.764939,5,417.613063
-0.824073,2,417.698165
6.811959,18,418.363815
-0.857837,2,418.440437
5.769856,17,419.12817
5.541064,12,419.603479
-0.851127,2,419.670067
5.079539,16,420.186385
-0.393882,3,420.306247
1.524556,8,420.683311
-0.313274,3,420.794272
-0.632086,2,420.891839
2.216204,10,421.280014
-0.228383,3,421.38124
9.626368,23,422.275697
-0.884049,2,422.357593
-0.852688,2,422.435661
2.286192,8,422.747508
-0.202775,3,422.868624
5.488862,13,423.291417
-0.228649,3,423.408633
4.772964,16,426.903689
8.655399,23,427.788011
7.208214,18,428.395887
3.22284,9,428.748192
8.871405,23,429.621901
-1.357755,1,429.655952
-0.147147,4,429.792154
2.487433,11,430.185913
3.522267,12,430.634737
-0.788926,2,430.723847
-0.099082,4,430.904788
-0.846672,2,430.980889
-0.640884,3,431.086018
0.809593,7,431.344803
10.032312,21,432.122743
-0.835742,3,432.216073
11.122223,20,432.970473
1.120061,8,433.251801
0.10089,4,433.402569
8.711577,16,433.941421
1.554818,9,434.373521
1.236675,7,434.688978
-1.359515,1,434.737563
-0.13394,4,434.898691
0.88068,5,435.118356
0.988997,5,435.315164
-0.981789,3,435.435362
2.16473,7,444.023755
2.41933,9,444.432828
0.449263,5,444.673852
-0.018725,6,444.903729
-0.847805,2,444.986863
0.743101,9,445.349375
5.294655,16,445.991498
9.770909,23,446.871341
9.196664,20,447.63374
-0.704695,2,447.725237
-0.703708,2,447.803318
-0.631768,2,447.885907
1.836264,7,448.160896
0.273203,5,448.36496
5.011791,14,448.885815
0.456371,6,449.089622
-0.324682,3,449.197851
-0.327259,3,449.31459
0.785307,6,449.59639
0.667284,8,449.949483
-0.860191,2,450.047893
0.622212,5,450.217871
-0.697604,2,450.289488
1.114237,8,450.590465
5.781602,16,451.188665
2.887978,13,451.723763
0.40017,4,451.879701
-0.727298,2,451.963287
0.84898,5,452.158271
0.495975,6,452.407563
0.814015,7,452.661472
-0.60283,2,452.758094
1.645398,6,452.98685
9.614185,18,453.660897
-0.034341,3,453.773067
-0.127106,4,453.904083
1.77479,10,454.234092
0.062956,3,454.347835
0.303752,4,454.539138
-0.188844,3,454.655887
-0.733325,2,454.760299
0.899248,5,454.997534
-0.483364,3,455.133687
-0.701228,2,455.203495
-0.732696,2,455.291602
-0.738649,2,455.375201
-0.702451,2,455.455661
0.649713,8,455.752842
3.419644,12,456.201362
-0.828908,3,456.332208
2.896424,12,456.803847
-0.195693,6,457.048154
-0.627457,4,457.182306
1.513747,8,457.425175
1.658115,9,457.773415
-1.205999,1,457.806946
1.318055,7,458.073928
-0.728429,2,458.157798
2.228571,11,458.662931
2.304974,8,458.976703
-1.207495,1,459.017286
1.589641,6,459.271697
-0.728987,2,459.340772
-1.086714,1,459.382838
-0.648335,4,459.542577
-0.23542,5,459.730633
1.338149,6,460.011695
-1.308758,1,460.053847
0.477012,7,460.379335
0.322014,5,460.579432
-1.358848,1,460.621471
-0.89184,2,460.683957
1.180486,6,460.910084
1.681938,9,461.243935
-0.083699,4,461.410337
-0.498802,4,461.57847
-0.854257,2,461.663085
0.656138,8,461.983115
0.346718,7,462.244732
-0.787319,3,462.336907
-0.47575,3,462.435981
-1.3605,1,462.483054
0.345117,4,462.659023
3.139891,13,463.065059
-0.826368,3,463.182631
8.442081,23,464.043188
8.877865,21,464.819025
7.731065,19,465.631729
-0.907688,2,465.716889
4.076088,11,466.129072
0.304939,4,466.294769
-0.85656,2,466.366895
-1.35729,1,466.396421
-0.856722,2,466.472543
1.434948,11,466.93293
10.219291,20,467.739764
-1.212596,1,467.786812
1.928645,10,468.123843
2.489639,10,468.495039
9.152437,20,469.306823
0.258993,5,469.515629
-1.356286,1,469.552723
4.257313,17,470.236066
0.459544,5,470.47119
0.587683,4,470.618735
-0.701757,2,470.707331
0.226232,4,470.881682
4.038546,17,471.439479
-0.333809,3,471.561474
0.527205,6,471.804208
-0.185621,3,471.904949
-0.885862,2,471.99438
4.851644,11,472.469985
-0.755892,2,472.560498
-1.205333,1,472.605546
0.789203,8,472.932843
4.337265,14,473.517641
2.119443,7,473.825532
9.585918,21,474.644131
-0.705157,2,474.730736
9.640395,22,475.555067
2.672133,14,476.234359
-0.778455,4,476.390358
10.738729,20,477.276297
0.603744,8,477.582185
1.535514,6,477.86594
4.882529,15,478.446253
6.158016,15,478.924396
-0.665175,2,478.998702
0.820133,8,479.359307
-0.031331,3,479.488151
0.657893,8,479.822028
0.573627,4,479.966174
-0.889141,2,480.028243
1.873671,7,480.258251
10.040914,20,480.977395
0.918564,5,481.221977
1.015478,6,481.450734
-0.855334,2,481.533348
0.488645,6,481.787209
-0.735728,2,481.863496
-1.202277,1,481.902049
4.021176,13,482.301772
1.625804,9,482.653613
1.562063,6,482.945768
0.598064,4,483.117196
-1.126897,2,483.203896
-0.175149,6,483.423643
9.651041,20,484.15653
8.380012,22,484.902966
10.404769,18,485.626249
-0.232901,3,485.727635
-0.329204,3,485.854331
10.732001,22,486.652018
9.6887,21,487.328649
-0.322267,3,487.448279
1.604243,7,487.722652
2.442076,10,488.168861
-0.855772,2,488.267979
-0.855189,2,488.358091
1.31432,9,488.677871
-0.703641,2,488.758278
3.184182,8,489.066163
-0.389886,3,489.183284
-0.63627,3,489.291982
1.481002,8,489.538433
9.68769,19,490.344994
4.462422,10,490.704067
4.017928,13,491.142246
-0.243164,3,491.234339
3.286111,9,491.630936
0.125713,5,491.826351
9.753829,21,492.524956
10.614146,21,493.265825
1.404827,6,493.528388
0.347039,4,493.69861
-0.298237,3,493.812579
-0.708063,2,493.885489
-0.487257,3,494.00121
0.834709,5,494.164874
2.252227,12,494.570459
-1.224895,1,494.613538
-0.481638,3,494.72166
-0.421739,4,494.881893
0.154219,5,495.13679
10.210359,19,495.925317
6.298446,18,496.57322
3.916559,15,497.275603
-0.380444,3,497.389786
9.087585,21,498.187932
-0.990923,2,498.25531
8.540056,23,499.115183
1.144921,10,499.493812
1.407189,6,499.707519
4.156797,16,500.325007
-0.341975,4,500.517038
-0.175583,3,500.663276
0.355483,4,500.803609
3.592139,13,501.243698
0.81132,8,501.553695
-0.326014,3,501.686016
10.150296,21,502.444478
-0.661479,2,502.518568
0.549724,7,502.745444
-0.849315,2,502.832648
0.024205,3,502.930249
-0.072867,5,503.097144
1.828671,7,503.337731
2.680999,8,503.679517
0.743095,7,503.934395
9.798541,21,504.664113
-1.356745,1,504.716171
0.097488,6,504.991311
0.309632,4,505.18419
0.925941,6,505.433773
1.613566,7,505.74496
1.34601,7,506.024637
9.285275,21,506.828008
0.413012,5,507.030436
-0.639014,2,507.09925
1.776111,11,507.492306
-0.521488,2,507.58766
0.575004,4,507.765548
0.755045,5,507.953446
0.840203,6,508.218709
-0.394539,5,508.389196
8.900575,22,509.141897
1.526546,9,509.439872
-0.738345,2,509.531482
-0.64307,4,509.676188
6.178276,16,510.264917
0.035681,7,510.512033
-0.235443,5,510.743757
0.263467,5,510.962536
6.026155,18,511.615151
0.580151,6,511.836426
-0.454664,4,511.98418
-0.075919,5,512.14734
1.203437,8,512.507929
9.751187,20,513.412838
1.230631,6,513.637058
5.742317,17,514.305591
-0.28303,4,514.487769
2.464178,8,514.795889
-1.211806,1,514.834051
1.304957,6,515.042745
1.478511,7,515.275953
-1.014063,2,515.35103
2.224475,7,515.644329
4.760874,15,516.296396
8.244851,23,517.289604
1.489707,9,517.638801
1.269838,5,517.807429
0.058149,4,517.970838
0.364968,4,518.135702
-0.331543,3,518.273349
1.417895,6,518.493329
2.260744,7,518.777713
-0.380012,3,518.879315
0.416425,4,519.055039
-0.70046,2,519.140955
-0.861167,2,519.224059
-0.335986,3,519.360352
1.005463,8,519.661247
-1.211219,1,519.704795
2.902869,8,519.984586
1.100059,8,520.280037
3.226005,8,520.573057
10.105567,20,521.273262
-0.47491,3,521.418408
8.740863,23,522.194314
0.666527,6,522.431024
1.69337,7,522.704602
-0.321691,5,522.918249
-0.730067,2,523.014736
7.147537,17,531.547472
10.037239,20,532.235338
-0.497929,3,532.361569
-0.175231,3,532.488275
1.460987,6,532.783367
10.43354,19,533.486173
1.7329,11,533.94362
9.738516,21,534.674641
0.505426,4,534.821405
8.649638,21,535.442118
-0.853436,2,535.517201
5.656656,16,536.210165
0.021064,5,536.431564
9.443118,22,537.283444
9.71139,21,538.033952
1.28952,9,538.37151
0.592886,9,538.729898
-0.089926,4,538.865708
3.023045,9,539.139199
1.207347,6,539.399547
-1.204501,1,539.449627
1.643643,7,539.70849
5.313993,17,540.400533
7.399996,20,541.200714
-0.504944,3,541.333938
1.510478,6,541.592594
0.390099,6,541.878928
0.159586,6,542.159462
4.259465,11,542.588331
-0.137521,4,542.769075
-0.70944,2,542.870341
1.956853,7,543.201255
4.952168,15,543.825505
0.831197,5,544.034246
-0.679469,3,544.161774
5.754005,17,544.887003
0.337204,4,545.074448
1.284683,10,545.457509
0.908408,8,545.743262
8.6118,23,546.691883
-0.271152,5,546.881301
0.729549,8,547.183159
0.074114,3,547.289005
8.733526,22,548.064486
8.378469,17,548.764172
-0.185617,3,548.871281
0.664531,6,549.076318
8.684872,22,549.892148
-0.638558,2,549.985824
1.374928,8,550.314473
8.615279,22,551.017287
1.000461,5,551.176502
-0.637002,3,551.285789
9.197689,22,552.118769
-0.858615,2,552.188323
9.306778,22,552.899924
-1.054008,1,552.938055
0.320416,5,553.141743
9.159497,22,553.906076
0.205225,4,554.053784
8.756818,21,554.931111
0.499411,7,555.279952
0.814015,7,555.61638
-0.73765,2,555.713807
1.111743,6,555.986295
-0.82442,3,556.110801
-0.014272,5,556.316931
-0.39341,3,556.484162
11.573245,17,557.194091
0.631822,5,557.396756
4.494117,11,557.845267
5.328006,14,558.375093
8.666998,22,559.089992
7.496044,22,559.967845
3.528618,9,560.260435
-0.667652,3,560.366529
5.89111,17,561.027323
-0.854485,2,561.110422
6.594941,17,561.71559
1.565507,10,562.108749
1.06397,9,562.437084
8.95275,22,563.345868
2.568397,8,563.716171
11.202433,19,564.550293
-0.839608,2,564.659893
9.081064,21,565.474727
0.565149,6,565.696445
-0.834173,3,565.824625
6.448376,14,566.404722
2.503775,8,566.732683
1.11161,7,566.987787
3.155374,15,567.45467
0.886601,9,567.775802
-0.696617,2,567.862772
-1.35876,1,567.909315
0.382876,4,568.081542
2.830276,12,568.557183
1.452579,7,568.794311
-0.479199,4,568.928887
11.251251,19,569.60341
-0.99923,2,569.671247
1.814323,10,570.124483
-0.853526,2,570.215104
1.7068,6,570.479667
9.472618,21,571.226862
-0.108458,3,571.324255
-0.737728,2,571.404905
-0.18582,3,571.527101
-0.724486,2,571.600878
0.364444,6,571.874734
1.791845,7,572.178509
0.489796,5,572.364626
-0.862524,2,572.4347
0.832488,5,572.640187
9.440851,21,573.4321
-0.440315,4,573.615928
9.84552,22,574.486395
0.319891,5,574.676017
-0.062833,3,574.780224
1.576423,9,575.143823
8.772656,21,575.987646
9.636193,21,576.622403
3.959945,14,577.159464
6.9849,20,577.973323
3.942198,13,578.390028
4.330586,14,578.969455
-0.294377,4,579.154054
0.314748,7,579.47116
0.456075,8,579.743589
2.567709,11,580.105628
0.140611,5,580.275323
0.060292,4,580.42261
5.015715,16,581.034604
9.780997,22,581.917361
0.352396,4,582.054993
-0.884365,2,582.116546
6.706892,22,582.853185
3.42971,13,583.411964
-0.258184,3,583.534985
0.960799,8,583.84871
6.324887,16,584.489431
8.739095,23,585.506895
0.545115,7,585.778086
1.815053,8,586.05455
-0.120629,4,586.22359
1.603694,9,586.611825
2.550547,8,586.923144
9.53793,20,587.625574
8.982807,21,588.431531
0.364099,4,588.603932
-0.24399,3,588.722776
-0.092369,5,588.9038
5.818388,15,589.467345
-0.182975,3,589.571958
-0.336952,3,589.697334
0.843673,5,589.922034
-1.208657,1,589.959136
6.801885,16,590.563869
8.853321,21,591.374981
-0.860136,2,591.443548
10.037872,21,592.36347
0.670935,7,592.611883
0.756328,7,592.867597
-1.048564,1,592.912642
1.395896,8,593.213065
8.356756,23,594.158529
5.761633,12,594.697506
9.55166,21,595.490619
-1.048924,1,595.537672
12.884274,19,596.420768
-0.850971,2,596.50975
8.900505,21,597.408277
5.057926,14,598.09636
-0.284599,4,598.25794
4.520938,11,598.696438
0.174218,4,598.834415
4.151072,12,599.272614
1.329076,10,599.66778
0.702071,8,599.960513
2.782074,9,600.259441
2.610066,9,600.604092
-1.085758,1,600.636621
9.264963,23,601.512553
9.947226,22,602.332195
8.465739,23,603.142627
8.960038,21,603.864902
-0.128157,4,604.011801
10.588702,21,604.705176
-1.021666,2,604.806358
1.970795,10,605.267509
3.909144,12,605.669721
8.944034,23,606.560904
0.773791,5,606.753344
10.62361,21,607.478962
-0.846518,2,607.550525
-0.885857,2,607.617056
9.296719,21,608.314568
0.168551,6,608.608721
10.515334,23,609.41363
-0.57034,2,609.48234
9.259967,21,618.664895
4.573563,16,619.295731
0.495623,6,619.520617
-0.197985,3,619.637317
9.090665,20,620.382192
3.73007,12,620.879793
1.090457,5,621.069515
-0.804939,2,621.146833
9.707282,21,621.827494
0.205205,4,621.973465
6.692681,15,622.594657
11.528359,18,623.304518
4.367976,15,623.821575
0.846617,6,624.043052
1.626031,7,624.391664
0.07027,4,624.610479
9.718479,21,625.494726
-0.823389,3,625.649595
1.513274,10,626.05996
0.304674,4,626.237602
-1.354088,1,626.28567
9.038386,21,627.204156
0.462246,5,627.371221
0.83482,6,627.566833
0.829874,7,627.843817
9.664518,20,628.548395
1.377154,10,628.886615
0.305752,4,629.0174
2.265003,9,629.404159
-0.240974,3,629.537538
0.17449,4,629.704911
11.329583,20,630.542065
1.573399,9,630.838279
3.850456,11,631.280458
-0.878822,2,631.35832
9.052868,22,632.180302
10.437563,21,632.902831
9.760508,19,633.814345
-0.166187,4,633.958827
8.91626,20,634.712435
2.662701,11,635.222948
9.429057,22,636.003343
2.148512,11,636.386553
1.546883,6,636.587149
0.844151,5,636.797885
3.274707,14,637.40422
-0.844472,2,637.492953
-0.258086,5,637.642949
-0.487792,3,637.775077
6.813436,18,638.389351
-0.242601,3,638.51472
-1.210459,1,638.563891
0.265537,5,638.780606
2.423123,8,639.129336
9.050227,23,639.923738
2.700443,18,640.666146
0.291354,4,640.845978
0.719787,7,641.104276
9.000822,22,641.814165
-1.053952,1,641.848691
1.404852,8,642.17394
9.156904,22,643.000262
-0.856235,2,643.072505
-0.328556,3,643.178113
1.422083,7,643.445068
2.708249,8,643.746634
0.558407,7,644.009998
9.536439,21,649.282014
-1.009701,2,649.386702
5.063173,16,650.102537
1.057296,7,650.347802
0.140116,6,650.626686
0.807679,8,650.9599
9.869081,20,651.822858
11.66374,20,652.522657
-0.700841,2,652.597422
0.214658,4,652.74006
-1.210543,1,652.788758
-0.736084,2,652.89527
-0.709817,2,652.98368
-0.436036,3,653.097485
10.109222,20,653.826231
4.134594,15,654.416695
9.11131,21,655.314845
9.187143,22,656.082307
9.001223,19,656.830453
4.943468,17,657.541878
0.149528,4,657.684869
-0.996685,2,657.764391
1.448073,6,657.982959
0.592863,4,658.119943
4.253301,15,658.755036
3.999289,12,659.261357
9.776989,18,659.862992
2.883279,11,660.329849
1.032139,5,660.525432
9.676719,19,661.23838
1.789209,6,661.478166
8.619014,23,662.427614
-0.855749,2,662.485173
-0.125594,3,662.603786
-0.877391,3,662.700902
-0.394148,3,662.808007
5.851393,15,663.317247
-0.585016,5,663.530232
2.22218,8,663.858205
-0.502137,4,664.006403
4.260364,16,664.546307
-0.387077,3,664.671338
