#{"t_start": 1765424035.0336254, "env_id": "group5-env-v0"}
r,l,t
9.495613,22,5456.180314
-1.212136,1,5456.213824
0.632802,9,5456.48847
9.579119,24,5457.280633
9.67349,23,5458.967196
10.962513,23,5459.637955
9.917301,22,5460.353765
9.609797,20,5461.0769
-0.585877,4,5461.181511
10.408164,23,5461.746234
-0.052829,3,5461.851341
-0.103376,3,5461.971446
0.153188,5,5462.151477
8.623144,24,5462.754744
9.154675,24,5463.419435
9.587228,23,5464.160398
9.797657,22,5464.75427
0.806647,6,5464.91855
9.576024,24,5465.792099
9.325799,22,5466.397635
2.389192,8,5466.645649
1.92196,7,5466.846663
-0.181126,3,5466.942175
9.707966,22,5467.593221
-0.65556,4,5467.720705
10.663398,20,5468.220372
-0.247039,5,5468.345761
9.57859,22,5469.123343
10.373809,18,5469.566611
0.719728,5,5469.725702
-0.045276,5,5469.883797
2.653181,10,5470.186246
8.54305,24,5470.863515
0.274051,4,5470.978578
9.229432,23,5471.605262
-0.581649,5,5471.750378
11.16897,19,5472.338301
-1.195116,1,5472.378392
9.508484,23,5472.91703
9.011954,22,5473.563238
5.094324,15,5473.989194
2.808121,10,5474.232217
7.54443,19,5474.687246
2.372395,10,5474.995371
2.102022,11,5475.318566
6.651791,16,5475.766883
-0.856927,2,5475.827377
0.654246,8,5476.111519
2.787883,12,5476.469197
10.150484,20,5477.016481
5.1984,16,5477.479537
2.630857,9,5477.779294
-1.165231,2,5477.884809
11.050554,21,5478.648921
9.924644,22,5479.493254
10.717341,22,5480.166575
-0.832682,3,5480.257085
2.914125,10,5480.497616
5.11518,13,5480.872968
0.6322,7,5481.055034
4.012706,10,5481.343571
9.619298,23,5482.009012
4.348568,14,5482.386281
11.136082,18,5482.890235
9.69295,23,5483.610421
9.396617,22,5484.160257
-1.193029,1,5484.201278
10.875271,18,5484.695051
9.656244,23,5485.370224
7.014614,17,5485.858567
1.347204,6,5486.023466
9.592859,20,5486.716493
9.575852,21,5487.27381
8.744864,23,5487.885747
10.312285,17,5488.385891
-1.014794,2,5488.4464
11.044517,19,5488.99461
10.884713,23,5489.522253
1.225781,8,5489.749041
5.102753,11,5490.093079
0.663776,5,5490.228704
8.785818,22,5490.815992
0.301143,6,5491.020014
-1.208421,1,5491.054015
10.073613,24,5491.8095
0.928942,7,5492.022588
1.49678,6,5492.198572
3.216162,9,5492.500198
9.472292,19,5493.067145
5.029071,15,5493.567385
9.897828,20,5494.135524
9.560958,24,5494.852184
8.792228,23,5495.419999
-0.424203,5,5495.561506
1.598972,7,5495.774608
11.078299,18,5496.361861
2.935661,11,5496.720825
9.345644,23,5497.373915
-0.686998,3,5497.455459
2.784076,12,5497.821507
-0.733102,3,5497.918031
9.598414,21,5498.571904
5.243335,17,5499.048557
-1.205597,1,5499.074557
9.801721,20,5499.679929
-0.843947,3,5499.764108
-0.280636,4,5499.858625
8.956157,24,5500.427099
9.36842,21,5501.060846
10.516005,19,5501.719108
9.91185,22,5502.295206
9.396085,20,5502.835168
9.71129,21,5503.475778
0.552928,4,5503.625353
9.149458,23,5504.290683
0.32137,5,5504.475428
11.02248,23,5505.136411
0.109783,5,5505.304933
5.129908,15,5505.706063
11.929944,19,5506.232804
1.338253,6,5506.414839
10.935531,20,5506.935684
12.423643,21,5507.488898
9.741575,23,5508.257045
0.700378,6,5508.462611
9.468755,23,5509.067722
9.590157,22,5509.696646
8.982073,22,5510.290468
5.519262,17,5510.832724
10.525054,20,5511.487437
-0.023991,5,5511.657479
-1.460737,1,5511.69248
9.09659,20,5512.225383
6.371202,21,5512.820921
1.80998,7,5513.035912
0.115475,5,5513.181167
1.909168,9,5513.462714
1.972758,11,5513.831813
9.044608,23,5514.507359
9.934947,22,5515.062122
1.754061,12,5515.380671
9.22033,21,5516.04686
5.812746,19,5516.594554
10.889186,19,5517.176034
11.795168,19,5517.790928
-1.205289,1,5517.820442
4.464561,13,5518.190493
10.106395,20,5519.521321
10.170085,20,5520.06401
8.994033,20,5520.59772
5.224222,16,5521.096973
9.677742,21,5521.660614
0.623849,5,5521.82262
0.913411,8,5522.052294
9.786147,20,5522.643575
1.875547,10,5522.94585
10.293632,21,5523.470231
0.354587,4,5523.568481
3.628218,13,5523.996552
9.232029,22,5524.627055
10.026432,22,5525.291806
-1.209917,1,5525.325328
-0.706923,2,5525.396327
0.780792,5,5525.536094
-1.008852,2,5525.606294
-0.326,3,5525.702812
0.127593,5,5525.866561
-0.635534,3,5525.946069
-0.710708,2,5525.99707
10.498185,24,5526.592913
6.641,16,5527.152794
9.968332,21,5527.758045
10.99127,21,5528.311754
8.872724,23,5528.975752
9.258307,23,5529.676731
9.131152,20,5530.2094
-0.702139,2,5530.270598
9.491332,19,5530.818416
2.227218,11,5531.157313
10.86419,22,5531.81218
0.297741,6,5532.031929
10.845499,21,5532.611556
-1.157033,1,5532.644067
11.401697,20,5533.137625
9.574107,22,5533.800563
1.646317,9,5534.048482
2.285802,9,5534.307199
5.399691,16,5534.697702
0.819535,5,5534.823678
-0.206812,3,5534.920682
9.984323,20,5535.523842
11.395517,20,5536.125915
2.307196,9,5536.37733
10.668495,20,5536.96702
9.515367,21,5537.573336
0.320823,6,5537.72356
-0.3256,3,5537.814247
0.255403,4,5537.932892
1.611737,9,5538.190924
-0.10365,4,5538.301
7.187149,14,5538.684896
9.445924,24,5539.31385
10.279763,23,5539.901026
9.353142,24,5540.595469
0.583725,5,5540.737501
-0.707196,2,5540.79472
9.499676,21,5541.312189
-0.017614,6,5541.487491
0.355894,4,5541.637199
10.131954,22,5542.238288
10.953772,22,5542.820157
-0.184189,3,5542.905668
9.182943,24,5543.575721
7.346878,16,5544.101568
9.83044,21,5544.627973
8.531776,23,5545.428554
4.644618,13,5545.769086
1.526905,9,5546.004108
9.58539,24,5546.634652
9.561233,20,5547.278992
-0.498754,3,5547.364509
9.530904,20,5547.836393
12.134472,20,5548.327606
1.917354,7,5548.527855
1.997844,10,5548.795884
2.003146,10,5549.080591
10.494497,21,5549.645725
11.230562,19,5550.207201
10.855658,18,5550.72144
7.081282,16,5551.220998
0.265289,5,5551.367677
9.81039,17,5551.880236
-0.073468,5,5552.027748
-1.009692,2,5552.091857
-0.632215,4,5552.203459
-1.054121,2,5552.260972
1.22734,6,5552.412483
10.835295,22,5553.037619
9.685902,23,5553.782869
10.982864,23,5554.459612
10.690063,23,5555.168655
10.486391,20,5555.77505
9.49515,22,5556.371393
4.405983,16,5556.864105
9.523885,21,5557.655857
10.325633,24,5558.348199
2.569777,10,5558.638076
10.062483,21,5559.233736
3.128765,13,5559.646142
9.364111,21,5560.267649
10.086084,23,5561.103392
-1.017417,2,5561.182913
4.874465,14,5561.774575
9.078669,23,5562.601401
9.458556,20,5563.330083
10.193173,24,5564.155893
10.119552,23,5564.840878
9.422647,23,5565.499536
-0.352477,4,5565.594573
8.999403,23,5566.142685
-0.845652,2,5566.207684
5.097282,16,5566.740345
8.83328,24,5567.405358
2.859174,13,5567.782427
4.134566,16,5568.232655
-1.160727,1,5568.272165
10.278698,20,5568.865894
-1.210977,1,5568.8929
9.838988,22,5569.604275
9.625808,22,5570.257147
1.666732,8,5570.484643
-0.175217,3,5570.570159
0.971718,7,5570.75718
12.00458,18,5571.3613
1.063814,6,5571.562698
0.206499,4,5571.676241
2.549343,8,5571.90794
2.495691,8,5572.164199
9.615343,23,5572.726947
8.722873,23,5573.414759
0.20315,4,5573.526807
10.376123,23,5574.314382
2.06646,7,5574.561935
11.476377,19,5575.243822
-1.354694,1,5575.276823
-1.207208,1,5575.308832
5.532193,17,5575.817153
9.253742,23,5576.562612
9.768979,21,5577.220693
9.616943,24,5577.908601
0.901079,5,5578.08147
10.442215,23,5578.629952
1.657105,6,5578.791381
0.568629,4,5578.908002
0.922063,5,5579.049704
11.098749,22,5580.500879
0.202265,4,5580.617392
1.786043,7,5580.815075
9.790228,22,5581.577104
1.922859,7,5581.755146
1.041739,6,5581.920892
1.46771,9,5582.161387
-0.700478,2,5582.224387
6.035848,13,5582.644631
10.243676,23,5583.214491
-0.182962,3,5583.290002
11.039788,21,5583.786241
0.432319,4,5583.915441
2.449568,8,5584.178545
-1.21187,1,5584.218543
4.281107,16,5584.635696
1.971777,9,5584.896235
9.672511,22,5585.495871
-0.495455,3,5585.591009
1.780834,7,5585.826462
2.089871,10,5586.128427
9.736962,23,5586.679859
5.1766,18,5587.130599
5.791717,14,5590.20484
1.17656,10,5590.526651
9.828671,24,5591.242558
0.980373,5,5591.388206
9.534181,21,5592.028733
-0.702261,2,5592.105836
10.675909,21,5592.678141
0.003819,6,5592.878168
9.443616,22,5593.55181
10.474481,21,5594.163593
1.295731,9,5594.490445
-0.859574,2,5594.553449
2.642922,10,5594.874877
-0.287006,4,5595.007605
0.305389,5,5595.15663
8.918132,21,5595.738098
-0.69582,2,5595.796622
-1.080094,1,5595.831621
10.707143,20,5596.486514
0.206356,4,5596.595027
10.171305,24,5597.245965
9.209286,22,5598.009441
6.206147,16,5598.727895
11.769563,18,5599.355636
10.92033,21,5600.0705
-0.086291,3,5600.157078
8.057425,23,5600.878023
0.309428,6,5601.075699
9.522645,16,5601.478921
0.446488,6,5601.677825
9.581326,23,5602.294294
1.33235,6,5602.483408
10.744494,18,5602.983958
9.953006,20,5603.600902
1.632357,10,5603.926044
-0.114455,3,5604.012242
-0.094135,4,5604.125753
4.645803,16,5604.570318
-1.156748,1,5604.602316
2.171488,6,5604.762142
2.592097,8,5604.993175
10.584455,18,5605.508658
2.684454,10,5605.822889
9.16197,21,5606.347669
10.796561,20,5606.959445
6.641259,13,5607.349521
9.97158,22,5607.97244
10.876085,22,5608.553698
5.800985,14,5608.969834
2.925664,9,5609.2259
2.189896,7,5609.428429
0.327125,5,5609.584608
-0.181201,3,5609.671749
1.326603,9,5609.904522
-0.860881,2,5609.965547
0.689392,5,5610.097406
-1.015282,2,5610.156411
9.298177,19,5610.671535
10.246736,24,5611.382577
10.141266,24,5612.165295
10.358116,21,5612.748988
10.227889,18,5613.260253
1.706492,10,5613.589321
5.763005,18,5614.082727
9.233889,20,5614.719218
11.408026,19,5615.309366
1.647837,7,5615.552427
0.785622,7,5615.760077
4.908682,16,5616.167222
1.42008,6,5616.332732
10.129009,23,5617.050298
-0.692781,2,5617.110481
9.342094,24,5617.792789
10.751863,18,5618.350885
8.842491,22,5618.974178
10.185956,23,5619.580306
9.568304,23,5620.309111
11.448245,21,5620.845867
11.42466,17,5621.24662
4.757829,14,5621.647771
0.372476,4,5621.760302
11.421649,21,5622.341411
0.078446,6,5622.51244
10.597498,22,5623.089053
10.830779,18,5623.612757
10.706412,20,5624.119332
9.695221,22,5624.64144
9.74134,22,5625.360857
11.071734,19,5625.885675
9.883939,24,5626.607028
11.044543,20,5627.149936
10.182981,18,5627.620061
0.547878,7,5627.838107
-0.145716,5,5627.982845
9.439623,23,5628.66666
-0.849349,2,5628.742175
2.921861,12,5629.161788
3.864069,10,5629.454944
8.835413,22,5630.167742
10.896706,21,5630.719236
9.601318,22,5631.249634
10.511911,19,5631.840699
10.05981,21,5632.440278
1.351535,6,5632.605929
9.905041,23,5633.237901
-0.705014,2,5633.304089
5.536069,16,5633.709694
10.852132,23,5634.359012
8.971688,24,5635.0827
10.310112,21,5635.72306
4.010848,15,5636.098725
1.607246,6,5636.260248
10.468044,22,5636.867893
11.035665,19,5637.376656
10.455049,21,5637.985845
9.763177,21,5638.588698
9.430872,23,5639.180351
10.028264,22,5639.883106
9.031127,23,5640.580368
4.566463,11,5640.863069
1.761791,10,5641.15863
9.840025,23,5641.822248
2.24499,7,5642.056705
10.122225,22,5643.405858
11.476262,20,5644.012594
9.547016,23,5644.615774
10.643769,20,5645.17954
1.388263,6,5645.359674
-0.690458,2,5645.429275
0.335433,7,5645.615308
11.619855,22,5646.243261
5.069316,15,5646.693567
1.61311,6,5646.911821
9.25129,22,5647.475814
9.985494,23,5648.207599
9.988584,23,5648.817951
0.699124,6,5649.022982
-0.709128,2,5649.116215
9.549792,20,5649.750141
1.811666,8,5649.97581
4.308448,12,5650.320863
-0.643838,4,5650.424459
9.591693,23,5651.033236
5.026147,12,5651.381654
2.80162,10,5651.698713
9.913571,20,5652.285683
3.476547,9,5652.545728
5.202129,18,5653.054239
9.266439,22,5653.587588
0.052059,6,5653.738099
5.306104,18,5654.280081
11.586129,18,5654.759594
8.691849,23,5655.336749
0.110624,6,5655.496526
10.199303,21,5656.101748
9.301103,24,5656.799165
4.73385,13,5657.129709
9.265979,23,5657.810105
11.614488,19,5658.349649
0.643359,8,5658.580637
9.473205,23,5659.30053
2.365773,11,5659.61671
9.650409,20,5660.221388
11.152332,22,5660.771564
10.048029,21,5661.292795
10.045737,24,5661.956664
9.274646,21,5662.571319
0.216156,4,5662.688073
3.597624,10,5662.966977
-1.017533,1,5662.990981
1.190773,9,5663.222773
-0.851695,2,5663.281871
6.276366,19,5663.770175
-0.820751,2,5663.837694
8.923725,24,5664.543458
-0.858945,2,5664.592965
11.008379,19,5665.100777
-0.281427,4,5665.224291
9.325269,23,5665.901036
10.526551,21,5666.572815
8.711087,22,5667.242793
9.260645,21,5667.799366
8.877505,21,5668.350504
9.436338,24,5668.998651
10.006025,21,5669.664828
9.854066,24,5670.327037
1.429467,6,5670.516065
7.939212,23,5671.241785
8.771887,23,5671.874304
9.655299,23,5672.509512
9.724542,22,5673.099587
9.523002,22,5673.736762
2.128609,7,5673.963343
-0.140571,4,5674.123375
11.1807,23,5674.707072
9.809167,23,5675.446459
9.279211,23,5676.001066
9.654322,22,5676.641289
1.66044,7,5676.888358
0.501241,6,5677.08991
1.906628,10,5677.406955
1.873081,10,5677.706541
9.812234,23,5678.469245
-0.729835,2,5678.52476
2.525559,10,5678.893003
0.53903,7,5679.07602
-0.33063,3,5679.160138
2.844155,12,5679.500713
9.693705,22,5680.062133
5.826151,17,5680.840375
8.914185,22,5681.716899
-0.147637,5,5681.861409
6.034832,18,5682.59343
-0.682584,3,5682.709453
9.495455,23,5683.564676
10.044857,21,5684.233441
9.915383,22,5685.1005
-0.348635,3,5685.19114
0.988108,9,5685.47434
0.656635,6,5685.676378
10.453268,22,5686.318904
10.208173,23,5686.964949
11.013519,22,5687.548008
9.805748,24,5688.14406
-0.334627,3,5688.247079
3.352994,14,5688.689544
10.281202,23,5689.2971
10.073904,23,5689.931703
0.574423,8,5690.260215
-0.304127,4,5690.408858
2.01535,10,5690.75465
12.414795,17,5691.202826
9.54179,22,5691.936237
-1.207838,1,5691.969235
5.310023,17,5692.419314
1.954055,7,5692.618334
9.208919,22,5693.127101
9.062719,23,5693.827255
9.404131,23,5694.430665
-0.211002,3,5694.512691
0.381795,4,5694.63021
10.109108,18,5695.190079
0.368538,7,5695.400614
1.309542,10,5695.699261
3.362412,13,5696.10234
-0.173311,3,5696.187347
5.174484,16,5696.661944
9.495723,24,5697.301953
9.800523,22,5697.88205
-0.641045,3,5697.964585
1.443331,10,5698.259802
10.984508,22,5698.871617
9.145538,22,5699.533052
0.854995,9,5699.817326
8.791118,22,5700.431041
-0.817211,2,5700.485041
0.784252,5,5700.637225
0.814585,7,5700.857246
4.553946,17,5701.358305
9.064075,21,5702.014015
-0.341484,4,5702.114112
0.249187,6,5702.255623
9.173077,24,5702.980029
5.872093,22,5704.479736
9.425382,23,5705.194601
10.326968,20,5705.680786
5.701771,13,5706.062045
9.567972,20,5706.552208
6.018948,17,5706.982902
-0.578199,4,5707.121926
-0.691076,2,5707.171945
-1.011465,2,5707.227439
11.07869,22,5707.871966
5.810399,19,5708.40751
-0.49661,4,5708.514179
3.721149,15,5708.893286
3.771655,10,5709.25122
10.033468,19,5709.821651
11.758022,21,5710.447096
9.608171,22,5711.117828
0.684195,5,5711.289602
-1.210897,1,5711.324121
-0.435938,4,5711.460666
10.405391,23,5712.229618
8.742457,23,5712.919085
9.598627,23,5713.539659
9.166866,22,5714.216445
11.783634,17,5714.69499
-0.705941,2,5714.75507
10.063207,23,5715.370204
-0.711386,2,5715.428722
9.803693,24,5716.236233
9.177429,21,5716.873943
10.063708,21,5717.537149
-0.792775,4,5717.678668
10.975853,21,5718.359492
-0.709831,2,5718.424004
6.851123,13,5718.881525
4.942961,16,5719.388008
2.098303,7,5719.645076
11.764395,20,5720.291328
10.266464,20,5720.863192
6.1434,20,5721.431852
1.249622,7,5721.607938
10.47061,19,5722.08555
-0.790309,4,5722.217265
9.6457,22,5722.891368
-0.476188,3,5722.966878
1.104898,8,5723.208618
9.672285,21,5723.767241
-0.983318,3,5723.874754
-1.206627,1,5723.906759
9.111082,24,5724.612033
10.035695,23,5725.255138
6.458994,18,5725.802907
10.031773,23,5726.549423
9.325302,23,5727.135033
9.593686,21,5727.773171
0.059173,4,5727.888192
9.706231,23,5728.480896
-0.487032,3,5728.579421
2.069373,10,5728.860567
9.67842,22,5729.516806
9.340604,19,5730.042927
10.0084,24,5730.799124
-1.212363,1,5730.825541
-0.856998,2,5730.882539
1.032644,6,5731.077122
-0.104725,4,5731.203638
10.171336,20,5731.805291
-1.160193,1,5731.842802
-1.363869,1,5731.8758
2.887103,8,5732.112834
9.747567,24,5732.852501
1.358794,6,5733.040524
9.892138,22,5733.691733
2.053476,11,5734.002441
10.087108,22,5734.609115
8.371367,23,5735.138829
10.343209,20,5735.79597
9.967585,22,5736.408081
1.750621,11,5736.824652
9.902839,23,5737.420771
10.126206,21,5738.058278
-0.334815,3,5738.133823
-0.84872,2,5738.192824
9.987846,22,5741.070264
0.751561,8,5741.329394
0.861545,5,5741.476428
1.010661,5,5741.61832
1.716711,11,5741.944154
0.372645,4,5742.052673
4.3893,14,5742.472704
4.010857,15,5742.848771
5.082362,17,5743.340516
9.851021,21,5743.948139
2.324367,7,5744.149738
-1.13683,1,5744.184738
1.666814,9,5744.427376
5.956807,13,5744.775614
7.229065,21,5745.433826
0.014258,3,5745.516829
9.138923,23,5746.16155
10.746996,19,5746.712126
-1.015526,2,5746.780653
0.638883,5,5746.960554
10.332492,19,5747.444114
11.16856,21,5747.993216
2.514689,12,5748.411525
-0.643456,4,5748.538149
2.858519,14,5748.93621
1.506134,6,5749.088782
1.950943,7,5749.279984
0.679789,8,5749.56053
4.684255,12,5749.93785
10.447286,24,5750.74288
-0.011029,3,5750.831397
10.629507,20,5751.424262
9.475074,23,5752.107255
11.402847,20,5752.664688
-0.601225,2,5752.733227
1.003904,6,5752.915882
9.641693,24,5753.728687
2.998054,8,5753.955499
12.039167,19,5754.472314
-0.49324,4,5754.581238
11.322011,22,5755.464335
2.005991,8,5755.764877
9.014504,23,5756.495938
4.35069,14,5756.937355
9.615277,21,5757.560238
-0.286955,5,5757.706852
-1.161358,1,5757.741938
4.205353,17,5758.287561
8.733058,22,5759.06034
-0.280234,3,5759.160054
0.2872,6,5759.372097
8.966295,24,5760.168196
9.745959,21,5760.935243
9.077449,24,5761.629368
10.155909,21,5762.277993
0.210974,4,5762.425687
5.90016,18,5762.894908
1.467964,9,5763.189275
6.328988,16,5763.744371
10.017031,23,5764.577884
-0.855086,2,5764.651403
2.82504,13,5765.079135
1.478899,8,5765.399325
10.214602,21,5766.101206
2.077083,8,5766.309964
0.217723,5,5766.459715
2.26654,12,5766.781889
6.467771,15,5767.226713
1.670954,11,5767.570469
-0.362648,3,5767.690694
9.774592,23,5769.170104
9.098248,22,5769.850792
9.667137,22,5770.428967
8.84663,23,5771.064325
0.35548,4,5771.159839
1.710342,8,5771.374413
2.343199,10,5771.652995
10.226465,23,5772.262592
8.509487,23,5772.894217
0.441772,6,5773.059234
9.864481,23,5773.584391
9.793636,24,5774.272816
4.624787,11,5774.596611
-0.514307,2,5774.6497
0.433321,4,5774.753357
9.806035,21,5775.219921
9.619827,23,5775.768016
1.232817,9,5776.030132
9.30216,24,5776.56826
10.704459,21,5777.118417
-0.279881,4,5777.228934
-0.988413,3,5777.31946
-0.040189,6,5777.478194
10.955502,21,5778.036753
10.341627,20,5778.517751
8.824287,23,5779.078342
7.021642,18,5779.518021
1.84144,6,5779.68558
-0.60041,2,5779.741697
9.81704,23,5780.309927
0.283902,5,5780.462351
8.998401,23,5781.114558
9.864312,23,5781.648431
1.373528,9,5781.869475
9.29721,24,5782.523775
-0.582793,2,5782.579293
-0.274803,4,5782.695342
-1.192779,1,5782.726343
4.0746,15,5783.179547
-0.851541,2,5783.225547
10.225567,21,5783.680145
-0.686971,3,5783.768658
10.355151,20,5784.354062
2.437076,7,5784.543609
8.727115,23,5785.115861
9.432467,21,5785.655984
9.039339,22,5786.204192
10.038086,24,5786.909911
6.009917,18,5787.43017
8.810794,24,5787.999511
10.52982,20,5788.526363
9.070676,21,5789.064393
0.065629,4,5789.162699
0.752202,5,5789.292212
9.961325,21,5789.762273
2.764237,11,5790.048307
10.499388,21,5790.667032
11.16288,21,5791.127602
-1.209988,1,5791.156211
9.47975,24,5791.691789
4.502495,14,5792.065538
1.629954,11,5792.341567
10.504057,20,5792.835357
8.867878,23,5793.410684
9.394421,24,5794.021919
9.930677,23,5794.618543
10.701079,23,5795.268666
10.503703,21,5795.874574
9.307938,24,5796.401618
5.834211,20,5796.985329
10.208878,22,5797.487588
-0.901742,2,5797.539589
4.431545,16,5797.917181
11.386473,22,5798.578606
5.704367,17,5799.075838
9.164819,22,5799.669207
3.312777,9,5799.975914
-0.263572,4,5800.085144
1.447937,9,5800.325973
0.613413,7,5800.544927
10.345087,22,5801.071241
10.345574,21,5801.640334
1.389451,8,5801.892538
8.370808,23,5802.478758
2.983268,12,5802.843311
9.74694,24,5803.586324
9.266925,24,5804.257617
11.60339,20,5804.76356
0.431529,4,5804.866085
9.714058,20,5805.402317
5.460483,13,5805.696685
0.378645,4,5805.791202
0.220619,4,5805.888718
9.674012,20,5806.336748
2.428702,8,5806.549815
9.6481,23,5807.109177
3.61771,15,5807.596874
0.259059,7,5807.786705
